,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed
325,scene-0700,1535573167449346,1535573167970860,ff75473b65234dae82326460f762287a,bf9e4785a8914824adf5ee0ee0e5e170,"[1567.524, 844.196, 0.0]","[1542.695, 826.636, 1.266]",30.437,-87.4,11.5,343,0,353,0,14.14
329,scene-0700,1535573167948583,1535573168471459,ff75473b65234dae82326460f762287a,54d4fe75d7b840368d91c292c229872a,"[1566.432, 843.174, 0.0]","[1542.669, 826.654, 1.293]",28.97,-103.9,14.14,353,0,288,0,16.73
341,scene-0700,1535573168449022,1535573168971133,dd8f60d07db1407c90be49dd49dbbf20,d81db25f4a064d1d852dbaa554526484,"[1564.974, 841.969, 0.0]","[1542.956, 830.54, 0.971]",24.826,-118.3,16.73,288,0,182,0,18.63
357,scene-0700,1535573168949446,1535573169471634,dd8f60d07db1407c90be49dd49dbbf20,996e8527bfad453b8e7d02cdb561e05e,"[1563.161, 840.732, 0.0]","[1542.954, 830.537, 0.971]",22.654,-122.1,18.63,182,0,84,0,19.43
364,scene-0700,1535573169549412,1535573169970940,dd8f60d07db1407c90be49dd49dbbf20,43bdfb1d60e14c03824b2b4a8d1aa90c,"[1560.385, 839.355, 0.0]","[1542.951, 830.534, 0.971]",19.562,-124.1,19.43,84,0,97,0,19.27
382,scene-0700,1535573170049300,1535573170471044,3c245c3ab94e4a3cb7d9b0229c25a060,ccacc350c8394794a3594ee43438d586,"[1557.767, 838.527, 0.0]","[1534.668, 833.157, 1.286]",23.75,-130.3,19.27,97,0,123,0,18.98
388,scene-0700,1535573170549179,1535573170970892,43a5c945a9a34229b95f8c082ce6db55,c440c398af9a4257ad5c60588fa5bb3b,"[1555.042, 838.113, 0.0]","[1529.171, 838.271, 1.29]",25.903,-134.0,18.98,123,0,138,0,18.87
407,scene-0700,1535573171049046,1535573171471019,43a5c945a9a34229b95f8c082ce6db55,32566a3578ee42a0a8f4a80ffed997c2,"[1552.416, 838.128, 0.0]","[1529.308, 838.424, 1.259]",23.144,-134.7,18.87,138,0,138,0,18.89
422,scene-0700,1535573171548357,1535573171970723,2b4a42a813cd4748b6531c31b0d99982,e21ef6a656ea4f6bb8823894dd4c548a,"[1549.845, 838.531, 0.0]","[1524.577, 842.206, 1.078]",25.556,-118.5,18.89,138,0,164,0,18.94
433,scene-0700,1535573172048265,1535573172470956,0e6d27f264a64f2ab3f2dba66130fac7,10d6b1f1db8444ec8ecf54f525df7adf,"[1547.32, 839.348, 0.0]","[1517.623, 848.704, 1.321]",31.164,-106.9,18.94,164,0,345,0,19.46
244,scene-0701,1535573183699688,1535573183970179,b7d6da87fc9848ec9b46bb8b807b6402,e6ecd8c3abc84ffea824501826a6b141,"[1481.349, 895.056, 0.0]","[1479.825, 900.307, 0.774]",5.522,14.5,19.82,0,0,0,0,18.63
262,scene-0701,1535573184199542,1535573184471094,b7d6da87fc9848ec9b46bb8b807b6402,577664a9f4d34010ab715b2f3b7ada7a,"[1479.284, 896.934, 0.0]","[1476.594, 903.044, 0.756]",6.719,19.6,18.63,0,0,0,0,17.45
274,scene-0701,1535573184698877,1535573184970869,b7d6da87fc9848ec9b46bb8b807b6402,93ac33375daf41c09a1a3d77e9466a5e,"[1477.338, 898.642, 0.0]","[1473.349, 905.836, 0.788]",8.263,16.5,17.45,0,0,0,0,16.34
284,scene-0701,1535573185198190,1535573185470163,b7d6da87fc9848ec9b46bb8b807b6402,7dbed55f725f44ba927df8b091559ef0,"[1475.476, 900.219, 0.0]","[1470.449, 908.343, 0.829]",9.59,9.5,16.34,0,0,0,0,15.13
289,scene-0701,1535573185698097,1535573185970617,b7d6da87fc9848ec9b46bb8b807b6402,c92b375b4e3348e288555f4e6dd2d4dc,"[1473.67, 901.711, 0.0]","[1467.854, 910.541, 0.871]",10.609,4.4,15.13,0,0,1,0,14.0
304,scene-0701,1535573186198489,1535573186470705,b7d6da87fc9848ec9b46bb8b807b6402,55a750d328e94c44b24ae4240baa0e06,"[1472.048, 903.034, 0.0]","[1465.67, 912.469, 0.813]",11.418,2.4,14.0,1,0,1,0,12.89
312,scene-0701,1535573186698373,1535573186971195,b7d6da87fc9848ec9b46bb8b807b6402,b0eaa52aefff4d44b95a8f5ae0685ac0,"[1470.499, 904.298, 0.0]","[1463.949, 913.894, 0.854]",11.65,-3.2,12.89,1,0,0,0,11.9
321,scene-0701,1535573187198816,1535573187470031,b7d6da87fc9848ec9b46bb8b807b6402,d89286ba939549b8b2f86b32aad7f571,"[1469.074, 905.449, 0.0]","[1462.667, 914.983, 0.846]",11.518,-6.1,11.9,0,0,0,0,10.96
337,scene-0701,1535573187699228,1535573187970942,b7d6da87fc9848ec9b46bb8b807b6402,a9c6aed721814ee8b92208e1e8840b87,"[1467.787, 906.5, 0.0]","[1461.931, 915.603, 0.838]",10.856,-6.6,10.96,0,0,0,0,10.07
346,scene-0701,1535573188199096,1535573188470484,b7d6da87fc9848ec9b46bb8b807b6402,7518ebbf6b7c4831821cbc34dc7c3f9c,"[1466.631, 907.462, 0.0]","[1461.705, 915.797, 0.792]",9.714,-6.5,10.07,0,0,0,0,9.01
354,scene-0701,1535573188700692,1535573188970541,b7d6da87fc9848ec9b46bb8b807b6402,6574e505d79940f89ca26f93b9a2701c,"[1465.531, 908.379, 0.0]","[1461.478, 915.992, 0.746]",8.657,-6.0,9.01,0,0,0,0,7.92
375,scene-0701,1535573189198846,1535573189470591,b7d6da87fc9848ec9b46bb8b807b6402,916604b1eb6a45848175605d15e4617b,"[1464.579, 909.182, 0.0]","[1461.46, 915.978, 0.725]",7.512,-14.6,7.92,0,0,0,2,6.96
382,scene-0701,1535573189698736,1535573189970787,b7d6da87fc9848ec9b46bb8b807b6402,b240df026b54418f92259893b0185be9,"[1463.726, 909.91, 0.0]","[1461.441, 915.965, 0.705]",6.51,-37.2,6.96,0,2,0,4,5.98
392,scene-0701,1535573190199680,1535573190470137,b7d6da87fc9848ec9b46bb8b807b6402,e74c2da542c943879c5e53f2ec8c389b,"[1462.997, 910.548, 0.0]","[1461.429, 915.986, 0.706]",5.703,-51.7,5.98,0,4,0,5,5.0
431,scene-0701,1535573192199229,1535573192470560,a4dba6b40082405885851395182f91f6,2ae021a8d5f84219a864a32e6215ba5b,"[1461.302, 912.142, 0.0]","[1444.09, 936.533, 1.27]",29.88,-55.2,1.36,0,3,0,7,0.0
445,scene-0701,1535573192699096,1535573192970536,a4dba6b40082405885851395182f91f6,3a57c252edd3499d883757485bc990cf,"[1461.177, 912.27, 0.0]","[1443.026, 933.867, 1.32]",28.242,-55.1,0.0,0,7,0,8,0.0
456,scene-0701,1535573193198414,1535573193469734,a4dba6b40082405885851395182f91f6,45a5008ba18042a5aeb85b5168f33ce8,"[1461.162, 912.285, 0.0]","[1442.009, 930.374, 1.32]",26.378,-55.0,0.0,0,8,0,8,0.0
13,scene-0703,1535573215399257,1535573215470011,a096cc569320485fabeffe39bfd98b0d,b737310ecc494f59bf628d32964f6a7a,"[1461.176, 912.271, 0.0]","[1433.416, 916.844, 0.968]",28.15,-50.1,0.0,0,8,0,8,0.0
59,scene-0703,1535573217400450,1535573217970092,3e446cd099e246c9926e8f0123434103,810904d6cdbf41a496001f706627cfbe,"[1461.176, 912.271, 0.0]","[1440.25, 916.085, 0.967]",21.292,-50.0,0.0,0,8,0,8,0.0
89,scene-0703,1535573218949779,1535573219469993,e38f8bd789a4441ab71a79a9f64c99e8,405725b3583a439aa8e77e4a8ed5adab,"[1461.176, 912.271, 0.0]","[1439.893, 915.36, 1.159]",21.537,-50.0,0.0,0,8,0,8,0.0
134,scene-0703,1535573220948741,1535573221469270,79fa4fed4a7d4acd863f268e70651e72,3a1e7ecf4efb49f7b26da5880291bde8,"[1461.176, 912.271, 0.0]","[1438.795, 916.861, 0.955]",22.866,-50.1,0.0,0,8,0,8,0.0
148,scene-0703,1535573221947945,1535573222469847,4dfc9b6429654bfdbeb611bf5540cdc2,1cc4e6c5e37f4813b36891b64f1b7032,"[1461.176, 912.271, 0.0]","[1433.267, 916.868, 0.914]",28.299,-50.0,0.0,0,8,0,8,0.0
158,scene-0703,1535573222447834,1535573222969757,a4ede5aa499240c69b7c7b3337b8dde6,adfc926158a4497fbd2e6c9b6083f5d3,"[1461.176, 912.271, 0.0]","[1439.346, 915.893, 1.061]",22.154,-50.1,0.0,0,8,0,8,0.0
255,scene-0703,1535573230448773,1535573230969690,a456b66a217447f1bddbd632f18d39b2,d06e9ef41dba44469984a36d87588216,"[1455.198, 917.63, 0.0]","[1453.756, 922.57, 0.72]",5.197,5.8,19.57,378,0,376,0,21.72
257,scene-0703,1535573230947920,1535573231469667,617ac834345745cb82aede2f88b4781d,4d95552c1ed6407d87721854be83e63b,"[1453.162, 919.356, 0.0]","[1446.857, 920.225, 0.94]",6.434,1.8,21.72,376,0,374,0,23.7
262,scene-0703,1535573231447860,1535573231969768,617ac834345745cb82aede2f88b4781d,490cd12e9741424c8c2a8337e41cc94a,"[1450.904, 921.249, 0.0]","[1443.696, 922.895, 0.94]",7.453,0.9,23.7,374,0,358,0,25.65
271,scene-0703,1535573231948771,1535573232468947,617ac834345745cb82aede2f88b4781d,19c171029ee34a0aa76a3c19d87c2773,"[1448.468, 923.273, 0.0]","[1440.26, 925.802, 0.94]",8.64,-0.5,25.65,358,0,353,0,27.3
277,scene-0703,1535573232448658,1535573232970402,617ac834345745cb82aede2f88b4781d,340736163b414c938a05f1fc035a1cc0,"[1445.766, 925.537, 0.0]","[1436.41, 929.107, 0.99]",10.063,-4.9,27.3,353,0,335,0,28.93
279,scene-0703,1535573232948545,1535573233469863,617ac834345745cb82aede2f88b4781d,88a7504a04eb4ef9a8817568deccfb8c,"[1442.88, 927.951, 0.0]","[1432.312, 932.667, 0.94]",11.61,-4.7,28.93,335,0,314,0,30.46
107,scene-0704,1535573254198241,1535573254968499,7650303d8b9b41a893b450f0a42b2b1c,c3129485d0514aa39ca77204395594f6,"[1321.225, 1034.327, 0.0]","[1297.78, 1062.107, 1.728]",36.391,25.0,8.31,0,0,0,0,7.43
115,scene-0704,1535573254698139,1535573255468467,7650303d8b9b41a893b450f0a42b2b1c,16db15697807453082101023e2993f97,"[1320.265, 1035.199, 0.0]","[1297.041, 1061.193, 1.65]",34.896,25.2,7.43,0,0,0,3,6.48
127,scene-0704,1535573255198005,1535573255969236,7650303d8b9b41a893b450f0a42b2b1c,491d0751d11146fb9231c05117e2de5d,"[1319.447, 1035.92, 0.0]","[1296.301, 1060.278, 1.572]",33.638,25.1,6.48,0,3,0,4,5.44
132,scene-0704,1535573255698415,1535573256469049,7650303d8b9b41a893b450f0a42b2b1c,2b900ea69dec41f7b085f3e3b580f364,"[1318.682, 1036.585, 0.0]","[1295.225, 1058.428, 1.46]",32.086,25.1,5.44,0,4,0,4,4.36
138,scene-0704,1535573256198845,1535573256969424,7650303d8b9b41a893b450f0a42b2b1c,1d598aef4f964eff9b7dfb90db0feb14,"[1318.005, 1037.158, 0.0]","[1294.417, 1056.446, 1.349]",30.5,21.7,4.36,0,4,0,6,3.25
144,scene-0704,1535573256698750,1535573257469167,7650303d8b9b41a893b450f0a42b2b1c,5460411e95b841259a7ff410722046bc,"[1317.391, 1037.662, 0.0]","[1293.816, 1053.91, 1.238]",28.659,11.7,3.25,0,6,0,6,2.14
148,scene-0704,1535573257198623,1535573257968586,7650303d8b9b41a893b450f0a42b2b1c,d89b6c528dcf492383aae265fd7618f7,"[1316.892, 1038.072, 0.0]","[1293.651, 1050.764, 1.176]",26.507,4.0,2.14,0,6,0,5,0.92
153,scene-0704,1535573257698471,1535573257968586,31003f461bb3443281d20b02d65acdc3,f6cb278b98a14e95b95a5fa1842a83ee,"[1316.564, 1038.34, 0.0]","[1288.952, 1060.709, 1.181]",35.555,4.0,2.14,0,6,0,5,0.92
162,scene-0704,1535573258198368,1535573258969129,b0f5cc6101ac4f25bac351f630dfe161,f47d6c70df66403d8a26fd17dfe48f7a,"[1316.362, 1038.51, 0.0]","[1296.517, 1059.293, 1.391]",28.77,-1.8,0.0,0,8,0,8,0.0
168,scene-0704,1535573258648469,1535573259469103,ea1653ed7262476ba3948bced5c953b2,e29aaa98f7ee4a5498b547861201fcfd,"[1316.271, 1038.591, 0.0]","[1301.889, 1065.869, 1.834]",30.891,-1.8,0.0,0,8,0,8,0.0
278,scene-0704,1535573265698161,1535573267467712,c898cb3327d74283a5c77af26d55d8b4,873eac15bad949c880aaffc55b274a2c,"[1316.284, 1038.628, 0.0]","[1277.917, 1041.519, 0.526]",38.479,-0.4,0.0,0,8,0,8,0.0
282,scene-0704,1535573266198033,1535573267467712,256e9a6acaa84fa3ba2f8d52dfd3d094,84d278d6d633496da66101f1e436af78,"[1316.284, 1038.629, 0.0]","[1272.084, 1042.652, 0.753]",44.389,-0.4,0.0,0,8,0,8,0.0
9,scene-0705,1535573289401059,1535573289467437,2c9f7a916d2448c1a60d651a88d92fc8,2e5d9e5b56854ad39183a8bad24e78f9,"[1316.286, 1038.632, 0.0]","[1288.139, 1039.812, 0.381]",28.175,0.5,0.0,0,8,0,7,0.0
15,scene-0705,1535573289899592,1535573289968371,2c9f7a916d2448c1a60d651a88d92fc8,f7fc13ba40924e198ff90ff856cc475d,"[1316.286, 1038.632, 0.0]","[1291.397, 1043.121, 0.46]",25.295,0.4,0.0,0,7,0,7,0.0
29,scene-0705,1535573290899377,1535573290968356,b1771943707946f3b30813b012b90cb8,ea2a5997a85440fd932080761f59ea07,"[1316.286, 1038.632, 0.0]","[1293.796, 1040.208, 0.44]",22.55,0.4,0.0,0,7,0,8,0.0
30,scene-0705,1535573291398646,1535573291468815,b1771943707946f3b30813b012b90cb8,b3cf8e9f02114b34a89456cfe68fb947,"[1316.286, 1038.632, 0.0]","[1296.197, 1042.615, 0.542]",20.488,0.5,0.0,0,8,0,8,0.0
45,scene-0705,1535573292448717,1535573292468782,0e01fef8c9a9427384c8b8c3a9d3700c,920536e3f3074c90861250b6a9b7ec74,"[1316.286, 1038.632, 0.0]","[1294.01, 1041.071, 0.511]",22.415,0.4,0.0,0,8,0,8,0.0
56,scene-0705,1535573292948057,1535573292968226,0e01fef8c9a9427384c8b8c3a9d3700c,64c10eb1526a40edb8d160cc36afd4e8,"[1316.286, 1038.632, 0.0]","[1296.302, 1043.3, 0.586]",20.531,0.4,0.0,0,8,0,8,0.0
107,scene-0705,1535573296448867,1535573296466581,d1b81e8910be461d8788698a6285181d,e350f781f6e9417592bf44ec0a152747,"[1316.286, 1038.632, 0.0]","[1288.295, 1040.18, 0.57]",28.04,0.4,0.0,0,8,0,7,0.0
115,scene-0705,1535573296949268,1535573296968468,d1b81e8910be461d8788698a6285181d,0d77ba29abfb4de89f159bbc911827b9,"[1316.286, 1038.632, 0.0]","[1291.102, 1043.065, 0.633]",25.579,0.4,0.0,0,7,0,8,0.0
119,scene-0705,1535573297449139,1535573297467469,ae5600b976bc477aaed48d2fa10357be,ed960e2749414a22969417602c217b01,"[1316.286, 1038.632, 0.0]","[1278.221, 1042.317, 0.365]",38.245,0.4,0.0,0,8,0,7,0.0
139,scene-0706,1535573331148209,1535573331966705,8d9acdd247d2497c8f7b9e4080dee740,8e65734d19f74777bb0248b8de90b650,"[1240.047, 1094.999, 0.0]","[1234.092, 1095.194, 1.018]",6.045,0.2,15.32,101,0,107,0,15.26
140,scene-0706,1535573331648095,1535573332466571,8d9acdd247d2497c8f7b9e4080dee740,24574d5d59584f4f97a2dd4a139ec647,"[1238.214, 1096.288, 0.0]","[1230.434, 1097.801, 1.041]",7.994,-4.2,15.26,107,0,70,0,15.24
146,scene-0706,1535573332198296,1535573332966154,8d9acdd247d2497c8f7b9e4080dee740,7c2d731ec3134bdb93bc20b69824e068,"[1236.347, 1097.607, 0.0]","[1226.523, 1100.632, 1.267]",10.357,-4.2,15.24,70,0,17,0,15.03
148,scene-0706,1535573332648955,1535573333466703,8d9acdd247d2497c8f7b9e4080dee740,cdc03c62023d417aa19807473dda3652,"[1234.749, 1098.737, 0.0]","[1223.078, 1103.129, 1.335]",12.541,-4.3,15.03,17,0,0,0,14.55
153,scene-0706,1535573333149368,1535573333967186,8d9acdd247d2497c8f7b9e4080dee740,4ee12110bd564d7d8f9f825738f48959,"[1232.997, 1100.001, 0.0]","[1219.251, 1105.9, 1.411]",15.025,-4.3,14.55,0,0,0,4,13.49
158,scene-0706,1535573333650365,1535573334466183,8d9acdd247d2497c8f7b9e4080dee740,d634d4d4fa9e4ee2affd0b471042e9df,"[1231.187, 1101.309, 0.0]","[1215.286, 1108.702, 1.449]",17.595,-1.0,13.49,0,4,0,0,11.28
162,scene-0706,1535573334150786,1535573334965908,8d9acdd247d2497c8f7b9e4080dee740,9e647c1a3e3f4580823c17707af45fc3,"[1229.519, 1102.522, 0.0]","[1211.326, 1111.5, 1.486]",20.342,6.2,11.28,0,0,125,0,10.23
166,scene-0706,1535573334551149,1535573335466274,8d9acdd247d2497c8f7b9e4080dee740,b66116969acd428c996584fc0b275549,"[1228.327, 1103.415, 0.0]","[1208.24, 1113.852, 1.514]",22.688,11.8,10.23,125,0,226,0,10.51
171,scene-0706,1535573335051010,1535573335966614,8d9acdd247d2497c8f7b9e4080dee740,f264ea1c302143b8892486cba674c13f,"[1227.081, 1104.362, 0.0]","[1204.387, 1116.789, 1.549]",25.92,12.3,10.51,226,0,200,0,11.54
173,scene-0706,1535573335550874,1535573336466235,8d9acdd247d2497c8f7b9e4080dee740,6e2eeb3020bc4cc78dddcaba2c1b04e5,"[1225.967, 1105.19, 0.0]","[1200.25, 1119.674, 1.639]",29.561,12.0,11.54,200,0,166,0,12.47
177,scene-0706,1535573336050209,1535573336966210,8d9acdd247d2497c8f7b9e4080dee740,55ac7ebce6024aef9525f8cdfae8ad78,"[1224.82, 1106.031, 0.0]","[1196.117, 1122.556, 1.729]",33.165,7.7,12.47,166,0,87,0,13.05
180,scene-0706,1535573336549560,1535573337466875,8d9acdd247d2497c8f7b9e4080dee740,df68a8336bf64abdae9d3ba4b5a7c658,"[1223.543, 1106.942, 0.0]","[1191.985, 1125.439, 1.819]",36.624,3.3,13.05,87,0,0,0,12.93
182,scene-0706,1535573337049406,1535573337966603,8d9acdd247d2497c8f7b9e4080dee740,9c9b1fd87eac49bea6fae204fdefc26d,"[1222.141, 1107.93, 0.0]","[1187.679, 1128.523, 1.892]",40.191,1.5,12.93,0,0,21,0,11.89
185,scene-0706,1535573337449217,1535573338466554,8d9acdd247d2497c8f7b9e4080dee740,069790e0a85049e29f1b40fc2c273bc6,"[1220.937, 1108.772, 0.0]","[1184.235, 1130.99, 1.95]",42.947,0.5,11.89,21,0,218,0,11.41
187,scene-0706,1535573337948530,1535573338965603,8d9acdd247d2497c8f7b9e4080dee740,78c026a6d84f433fb5c525633b95c6c6,"[1219.381, 1109.858, 0.0]","[1179.933, 1134.071, 2.023]",46.331,-1.2,11.41,218,0,288,0,12.29
192,scene-0706,1535573338448403,1535573339466392,8d9acdd247d2497c8f7b9e4080dee740,5204b1b9a55842dfa62ece0b70f11035,"[1217.909, 1110.889, 0.0]","[1175.627, 1137.156, 2.097]",49.821,-1.9,12.29,288,0,249,0,13.73
1,scene-0707,1535573340898006,1535573340966160,1d05ed38f1f442ae971307a9fb841eab,8ac3caa7c62d4bad9d701a094302e836,"[1210.569, 1116.099, 0.0]","[1195.62, 1122.676, 1.047]",16.365,-1.9,15.19,127,0,123,0,15.22
5,scene-0707,1535573341398443,1535573341466474,1d05ed38f1f442ae971307a9fb841eab,d27c5cca2fd84c39975e85f9ac315b22,"[1208.793, 1117.392, 0.0]","[1191.17, 1125.871, 1.083]",19.587,-2.0,15.22,123,0,91,0,15.15
9,scene-0707,1535573341898339,1535573341965597,1d05ed38f1f442ae971307a9fb841eab,914a8bb5c4764829a230b56aaa2d6c0b,"[1207.106, 1118.644, 0.0]","[1186.82, 1129.068, 1.208]",22.839,0.7,15.15,91,0,35,0,14.91
16,scene-0707,1535573342448509,1535573342466544,1d05ed38f1f442ae971307a9fb841eab,be0b0516029943ccb0dbfc07125bb74d,"[1205.19, 1120.061, 0.0]","[1181.934, 1132.595, 1.578]",26.466,9.2,14.91,35,0,0,0,14.48
22,scene-0707,1535573342948975,1535573342966145,1d05ed38f1f442ae971307a9fb841eab,a529296511e84edfbcca13f23a1b1cb0,"[1203.501, 1121.289, 0.0]","[1177.627, 1135.632, 1.282]",29.612,11.2,14.48,0,0,0,0,13.79
27,scene-0707,1535573343448814,1535573343465611,1d05ed38f1f442ae971307a9fb841eab,141ef46e330048fbaf07f8e8d6913625,"[1201.912, 1122.425, 0.0]","[1172.955, 1139.048, 1.609]",33.428,11.3,13.79,0,0,0,0,12.89
30,scene-0707,1535573343948701,1535573343967132,1d05ed38f1f442ae971307a9fb841eab,06b0d3f9a26b4ddeacce93e9e374adca,"[1200.419, 1123.481, 0.0]","[1168.426, 1142.33, 1.41]",37.159,7.8,12.89,0,0,52,0,12.12
38,scene-0707,1535573344449121,1535573344466638,1d05ed38f1f442ae971307a9fb841eab,f5029e51a9db40f98c8683c71ec65325,"[1198.967, 1124.484, 0.0]","[1163.902, 1145.629, 1.909]",40.991,0.2,12.12,52,0,96,0,11.73
43,scene-0707,1535573344949019,1535573344967607,1d05ed38f1f442ae971307a9fb841eab,8c495c5a81114b4b8a8e9c6c9ee4473e,"[1197.654, 1125.396, 0.0]","[1159.275, 1148.936, 2.007]",45.067,-17.3,11.73,96,0,105,0,11.7
46,scene-0707,1535573345398581,1535573345466993,1d05ed38f1f442ae971307a9fb841eab,0dfb793f08d64cf2b4b23ed440f8702f,"[1196.503, 1126.225, 0.0]","[1155.168, 1152.089, 2.051]",48.803,-14.9,11.7,105,0,102,0,11.77
174,scene-0707,1535573354948724,1535573355465470,d78134fbd38e4c00942049ece1386816,2afca98861d94464a7bdf545e208c174,"[1150.293, 1159.737, 0.0]","[1117.961, 1187.988, 1.345]",42.957,-5.6,36.0,244,0,141,0,36.74
181,scene-0707,1535573355398839,1535573355965612,d78134fbd38e4c00942049ece1386816,ebe8a99baba440619c4e0cd275518891,"[1146.569, 1162.339, 0.0]","[1117.941, 1188.013, 1.292]",38.476,-5.3,36.74,141,0,19,0,36.64
190,scene-0707,1535573355898170,1535573356465352,d78134fbd38e4c00942049ece1386816,14a06cf337f440d697bd51103f12d5a9,"[1142.394, 1165.338, 0.0]","[1117.918, 1188.041, 1.233]",33.406,-4.3,36.64,19,0,0,4,35.79
198,scene-0707,1535573356398595,1535573356965458,d78134fbd38e4c00942049ece1386816,239cb381a2a14064891747b62cb8518c,"[1138.249, 1168.445, 0.0]","[1117.895, 1188.069, 1.174]",28.298,4.7,35.79,0,4,0,9,32.93
201,scene-0707,1535573356899015,1535573357465523,d78134fbd38e4c00942049ece1386816,25723753909c4f34a5267183bffdb075,"[1134.165, 1171.617, 0.0]","[1117.873, 1188.097, 1.115]",23.2,8.0,32.93,0,9,0,9,29.53
217,scene-0707,1535573357399440,1535573357965733,d78134fbd38e4c00942049ece1386816,ae6d34ead2484312a7769d50b1ffd7e6,"[1130.194, 1174.744, 0.0]","[1117.812, 1188.152, 1.057]",18.281,12.0,29.53,0,9,0,0,27.15
237,scene-0707,1535573357899319,1535573358465461,d78134fbd38e4c00942049ece1386816,9aaf727d7f3240e29b31d1b2a3fdb66e,"[1126.589, 1177.502, 0.0]","[1117.751, 1188.207, 0.998]",13.918,12.1,27.15,0,0,0,0,25.25
247,scene-0707,1535573358399193,1535573358965947,d78134fbd38e4c00942049ece1386816,853fc8947437450697713b0f646b54dd,"[1123.327, 1179.9, 0.0]","[1117.69, 1188.261, 0.939]",10.128,8.9,25.25,0,0,224,0,24.38
269,scene-0707,1535573358899094,1535573359466084,d78134fbd38e4c00942049ece1386816,e24993e89a1c4fbf8d5c409c205586bd,"[1120.371, 1182.039, 0.0]","[1117.629, 1188.316, 0.88]",6.906,8.3,24.38,224,0,371,0,25.01
10,scene-0708,1535573360900236,1535573360966058,272d585e80124541801d0b01abf29bd7,a16483f8777e46cda586fc094df462a8,"[1108.548, 1190.207, 0.0]","[1103.675, 1198.659, 0.727]",9.783,-0.2,27.85,154,0,135,0,28.02
31,scene-0708,1535573361400123,1535573361465700,272d585e80124541801d0b01abf29bd7,000e14e903424dcea7bd792cf758de71,"[1105.277, 1192.44, 0.0]","[1103.675, 1198.659, 0.707]",6.461,-3.6,28.02,135,0,122,0,28.05
36,scene-0708,1535573361950313,1535573361965542,8e414f41a0ac40388be24c84884791a4,9ff9f32eb78942ddab6dbd664c265750,"[1101.625, 1194.961, 0.0]","[1098.493, 1202.35, 0.768]",8.062,-4.9,28.05,122,0,159,0,28.0
56,scene-0708,1535573362450224,1535573362465190,9ee951515a1e4f2389293ac8a464a799,121ddf825a1940f2bafa9e1f8b70013a,"[1098.385, 1197.247, 0.0]","[1088.376, 1209.484, 0.869]",15.833,-5.2,28.0,159,0,148,0,28.03
67,scene-0708,1535573362949509,1535573362965947,9ee951515a1e4f2389293ac8a464a799,4f7baffc079c49e4976513fbfb8900b2,"[1095.167, 1199.579, 0.0]","[1088.376, 1209.484, 0.81]",12.037,-5.2,28.03,148,0,78,0,27.97
90,scene-0708,1535573363448850,1535573363465193,9ee951515a1e4f2389293ac8a464a799,7d33d88363d645429b26f3a80332518a,"[1092.049, 1201.906, 0.0]","[1088.376, 1209.484, 0.754]",8.455,-4.6,27.97,78,0,84,0,27.69
98,scene-0708,1535573363948708,1535573363965801,0c46fca2dd5b4a45bf4e7f83fa06449e,bf3988c8683a4696ac796a4cef030127,"[1088.932, 1204.277, 0.0]","[1083.949, 1213.046, 0.744]",10.113,-1.7,27.69,84,0,61,0,27.53
115,scene-0708,1535573364448618,1535573364465460,0c46fca2dd5b4a45bf4e7f83fa06449e,b2be0e11562c4e0499fea0c2ade8eb93,"[1085.8, 1206.701, 0.0]","[1083.949, 1213.046, 0.707]",6.647,5.6,27.53,61,0,17,0,27.12
126,scene-0708,1535573364947917,1535573364965238,8925571db5ec4aa68b91bd1f1e2547c0,7343e4a1102b4db497897badf6dfd9b7,"[1082.735, 1209.022, 0.0]","[1078.697, 1216.622, 0.951]",8.659,11.2,27.12,17,0,0,0,26.43
142,scene-0708,1535573365397468,1535573365465774,8925571db5ec4aa68b91bd1f1e2547c0,3fdf2779554f46348d4df4cdcdde453d,"[1080.038, 1211.003, 0.0]","[1078.697, 1216.622, 0.917]",5.849,10.8,26.43,0,0,0,0,25.03
147,scene-0708,1535573365896795,1535573365965431,122dbf33562448c7b924bd968133cbf3,893734f588354198b701e7917bdd0b42,"[1077.074, 1213.14, 0.0]","[1073.8, 1220.141, 0.844]",7.775,7.8,25.03,0,0,0,0,24.11
156,scene-0708,1535573366396672,1535573366465762,b22b14ad301f449091926f2d202b2eeb,51691105b63c49abb287929dccc71f72,"[1074.151, 1215.179, 0.0]","[1069.029, 1223.677, 0.941]",9.967,6.5,24.11,0,0,0,0,22.74
173,scene-0708,1535573366947425,1535573366965269,b22b14ad301f449091926f2d202b2eeb,cd639b72406a4d85a459ab1e73366e8c,"[1071.15, 1217.248, 0.0]","[1069.029, 1223.677, 0.898]",6.829,4.6,22.74,0,0,0,0,21.51
182,scene-0708,1535573367448397,1535573367465888,a40a87c64e94470ab7c385e1c7c9dfb4,de9690b9d2a7422e8ee2d67e5b6b12b5,"[1068.55, 1219.014, 0.0]","[1058.986, 1230.602, 1.068]",15.063,-2.8,21.51,0,0,0,0,20.3
193,scene-0708,1535573367948823,1535573367965312,a40a87c64e94470ab7c385e1c7c9dfb4,ccc71081e9114e089e979dd1ccdca201,"[1066.114, 1220.682, 0.0]","[1058.987, 1230.602, 1.021]",12.257,-9.2,20.3,0,0,37,0,19.1
