scene,timestamp,inst_token,ann_token,distance,throttle,ego_speed,brake,future_throttle,future_brake
scene-0097,1533151354797246,ce359c2b8ea14cbb828521ca78733cad,f787151a50c941b5ba62e5b95a0ba085,39.321,283,7.8,0,293,0
scene-0097,1533151354797246,05f1813950084c13871068fd6ed04f56,3a032acaf61447de9d38fe2cf9d45cf5,20.017,283,7.8,0,293,0
scene-0097,1533151354797246,3797d11881cc4cffbacc65d92196bec7,530826ef609746e7b37cc65782c5e5de,57.716,0,0.0,18,0,18
scene-0097,1533151355297666,3797d11881cc4cffbacc65d92196bec7,5ba557787ac048b1b8f51e66bc83ab9a,51.654,0,0.0,18,0,18
scene-0097,1533151355297666,136cbc143e3142a18c88ee0e60eadc72,3d2dcb5dc3e44794a6e81cdcdfc90fab,24.64,293,9.57,0,293,0
scene-0097,1533151355297666,d6068896f9974e858b4a30daac975e7c,2cabf8e9af734196864e87967f296d89,30.261,0,0.0,18,0,18
scene-0097,1533151355297666,fb0b0b26587c4bd9b54f30316bde1b2e,66d4d4bba0cf490d8b0f1a8b04adde47,27.104,0,0.0,18,0,18
scene-0097,1533151355297666,ce359c2b8ea14cbb828521ca78733cad,263f03f51f4d409ba3916e1415390464,42.694,293,9.57,0,293,0
scene-0097,1533151355297666,05f1813950084c13871068fd6ed04f56,a18f76e2176c44d99eef08c058d09e1b,21.956,293,9.57,0,293,0
scene-0097,1533151355297666,e5bfe02a37004effa0abf2bff9fb3d32,2dc54a963ec64e7d84d069c7e2a12339,46.581,0,0.0,18,0,18
scene-0097,1533151355798113,d6068896f9974e858b4a30daac975e7c,4839aaef2304467587b841cd9056b037,24.043,0,0.0,18,0,18
scene-0097,1533151355798113,3797d11881cc4cffbacc65d92196bec7,8bb4fa406b8f465d8a5b4e92bd83ccfe,45.445,0,0.0,18,0,18
scene-0097,1533151355798113,ce359c2b8ea14cbb828521ca78733cad,68e53767d2254a639a7b3c2239dc534b,46.119,293,11.27,0,299,0
scene-0097,1533151355798113,65f707e00e3f467fbc8fcb256290fd16,d6fc6c600c134b0db51c63a0a75ec176,59.548,0,0.0,18,0,18
scene-0097,1533151355798113,af40da57169749d587e242639dd2e390,7cf36aba48654f3aa0f84d0314b37d95,4.945,293,11.27,0,299,0
scene-0097,1533151355798113,e5bfe02a37004effa0abf2bff9fb3d32,f0abc4febac546fd912ba40dbf753d07,40.79,0,0.0,18,0,18
scene-0097,1533151355798113,05f1813950084c13871068fd6ed04f56,c3fdcd45bf2f457eb97331e6a8bc8188,23.904,293,11.27,0,299,0
scene-0097,1533151355798113,136cbc143e3142a18c88ee0e60eadc72,55b2077b872048708442d9f3ab8bf64d,27.338,293,11.27,0,299,0
scene-0097,1533151356297980,af40da57169749d587e242639dd2e390,d9e667fa84394b1f98488b289be3c4a7,5.148,299,12.9,0,303,0
scene-0097,1533151356297980,05f1813950084c13871068fd6ed04f56,da723d0f3e7d400bb09f083f76e7ef84,25.793,299,12.9,0,303,0
scene-0097,1533151356297980,3797d11881cc4cffbacc65d92196bec7,d9fc29b159dc4ab18365c329c8931f7d,38.579,0,0.0,18,0,18
scene-0097,1533151356297980,136cbc143e3142a18c88ee0e60eadc72,b91958c0e0164d61ab12d4eb27fe1889,30.353,299,12.9,0,303,0
scene-0097,1533151356297980,65f707e00e3f467fbc8fcb256290fd16,8abc6783fb3b493596a4d096f04a15ee,52.373,0,0.0,18,0,18
scene-0097,1533151356297980,ce359c2b8ea14cbb828521ca78733cad,bc8fda90f3df45f08f1c53d2735b1c0d,49.63,299,12.9,0,303,0
scene-0097,1533151356297980,e5bfe02a37004effa0abf2bff9fb3d32,f8aabbd3ed7a4f98b32b87d293fe0933,34.858,0,0.0,18,0,18
scene-0097,1533151356797870,e5bfe02a37004effa0abf2bff9fb3d32,0e7b0f11f969453fa7988a12f8d11466,29.065,0,0.0,18,0,18
scene-0097,1533151356797870,3797d11881cc4cffbacc65d92196bec7,acff81ff4c2c4f5493ea2e1bc5d2b08c,31.713,0,0.0,18,0,18
scene-0097,1533151356797870,136cbc143e3142a18c88ee0e60eadc72,24827e16aba945f5b587dd9fa5df63f9,33.367,303,14.31,0,306,0
scene-0097,1533151356797870,05f1813950084c13871068fd6ed04f56,6561b255400a4180a5bc731fde6f4409,28.147,303,14.31,0,306,0
scene-0097,1533151356797870,af40da57169749d587e242639dd2e390,92dc7e73dfed46aaa3078cc69e3d8db4,5.518,303,14.31,0,306,0
scene-0097,1533151356797870,65f707e00e3f467fbc8fcb256290fd16,6b3d43b7d24746628bf1c6ca36cc0fc8,45.114,0,0.0,18,0,18
scene-0097,1533151356797870,ce359c2b8ea14cbb828521ca78733cad,2e772b1e00ee48229bd6e73089acf0b9,53.165,303,14.31,0,306,0
scene-0097,1533151357297720,3797d11881cc4cffbacc65d92196bec7,e76a1e939c8641d1a2edb7fb1111b2a5,24.418,0,0.0,18,0,19
scene-0097,1533151357297720,05f1813950084c13871068fd6ed04f56,112537d259cf405a8443861b4dadcbfb,30.4,306,15.89,0,306,0
scene-0097,1533151357297720,ce359c2b8ea14cbb828521ca78733cad,5f9b8db932ce4c37a15b0fb950b0c895,56.668,306,15.89,0,306,0
scene-0097,1533151357297720,65f707e00e3f467fbc8fcb256290fd16,d0670bae97fd44e1807b619051829507,37.745,0,0.0,18,0,18
scene-0097,1533151357297720,98f33e27cfd3404e9c5e5de36677382f,75864c3bb2194901a3ccf3852076ab83,74.4,0,0.0,18,0,18
scene-0097,1533151357297720,af40da57169749d587e242639dd2e390,25a50b375a214bc39fb7748a84653529,6.18,306,15.89,0,306,0
scene-0097,1533151357297720,136cbc143e3142a18c88ee0e60eadc72,ed9d734238a34ac48c6bf5dd93cf2fd2,36.553,306,15.89,0,306,0
scene-0097,1533151357797045,65f707e00e3f467fbc8fcb256290fd16,d4ea9206e37b4cc5b5ad0bea91aa357a,29.833,0,0.0,18,0,18
scene-0097,1533151357797045,af40da57169749d587e242639dd2e390,94b7884ddcef4f32b9bbba5b0dde66e2,7.029,306,17.34,0,309,0
scene-0097,1533151357797045,98f33e27cfd3404e9c5e5de36677382f,e3f29dfd982348e8b4dac077f210a9a5,68.906,0,0.0,18,0,18
scene-0097,1533151357797045,05f1813950084c13871068fd6ed04f56,2cf1d08d56d0414590e672a36bd901e9,32.66,306,17.34,0,309,0
scene-0097,1533151357797045,136cbc143e3142a18c88ee0e60eadc72,70cb1c61a9a1494daf9a76589f068803,39.552,306,17.34,0,309,0
scene-0097,1533151357797045,ce359c2b8ea14cbb828521ca78733cad,f9100765ce0d497b9e80e2eddd806758,60.264,306,17.34,0,309,0
scene-0097,1533151358297470,65f707e00e3f467fbc8fcb256290fd16,7a0a9f0654d142a18708c98d36d15a6d,22.098,0,0.0,18,0,19
scene-0097,1533151358297470,98f33e27cfd3404e9c5e5de36677382f,909fe5de5ce84599918631555ad9bfaf,63.225,0,0.0,18,0,18
scene-0097,1533151358297470,05f1813950084c13871068fd6ed04f56,45b1d95f7b2f418194d55bf919a7696a,34.717,309,18.77,0,316,0
scene-0097,1533151358297470,136cbc143e3142a18c88ee0e60eadc72,601e23c4553b4c3ba595c877cd377317,42.508,309,18.77,0,316,0
scene-0097,1533151358297470,af40da57169749d587e242639dd2e390,a86a89f6262649a1bfdc09d38b63db20,8.124,309,18.77,0,316,0
scene-0097,1533151358297470,ce359c2b8ea14cbb828521ca78733cad,b2efb14d587346ada4d272efbf476954,63.655,309,18.77,0,316,0
scene-0097,1533151358797351,af40da57169749d587e242639dd2e390,69e7f6331de241f498e310aa3fa72378,9.467,316,20.14,0,316,0
scene-0097,1533151358797351,136cbc143e3142a18c88ee0e60eadc72,9bf49a01920242e3ad454bba5473792c,45.468,316,20.14,0,316,0
scene-0097,1533151358797351,05f1813950084c13871068fd6ed04f56,6fb7bc8faa2f4bab95a128c75449feb6,37.037,316,20.14,0,316,0
scene-0097,1533151358797351,98f33e27cfd3404e9c5e5de36677382f,1cc7afa5a43d43d491996a3ca73e7892,56.17,0,0.0,18,0,18
scene-0097,1533151358797351,ce359c2b8ea14cbb828521ca78733cad,88c38964833a42e1b9f027d1ec7f7c3d,66.851,316,20.14,0,316,0
scene-0097,1533151359297233,05f1813950084c13871068fd6ed04f56,66bf26829c9a4c5eb901e414efd503b9,39.266,316,21.34,0,316,0
scene-0097,1533151359297233,9922bc0cd1874cee8270196d813abb11,d0bf2a35da154929801d392aa1a5ddb2,31.693,0,0.0,18,0,18
scene-0097,1533151359297233,9dcbddc4dae945baafdac4b9bd602362,2dafb899e15c416cb9b6c5065843d72e,32.56,0,0.0,18,0,18
scene-0097,1533151359297233,af40da57169749d587e242639dd2e390,dd40467cf1ef4b93ae8537c7815cc14b,10.947,316,21.34,0,316,0
scene-0097,1533151359297233,136cbc143e3142a18c88ee0e60eadc72,323ded6e39764bf78f9883041fc42a65,48.409,316,21.34,0,316,0
scene-0097,1533151359297233,98f33e27cfd3404e9c5e5de36677382f,8fdd31c6379048d2b332cee635d8608f,49.015,0,0.0,18,0,18
scene-0097,1533151359797109,98f33e27cfd3404e9c5e5de36677382f,1097a6dc5017480ead6c4746ff8e755a,41.748,0,0.0,18,0,19
scene-0097,1533151359797109,05f1813950084c13871068fd6ed04f56,f3ba21c34da34b9ab893c49344b88aed,41.418,316,22.57,0,316,0
scene-0097,1533151359797109,9922bc0cd1874cee8270196d813abb11,226378ba9aff45d2b1a991985ad0bd2e,23.665,0,0.0,18,0,18
scene-0097,1533151359797109,af40da57169749d587e242639dd2e390,fe8ee4d7add54859a7520d9f9215a2c1,12.573,316,22.57,0,316,0
scene-0097,1533151359797109,136cbc143e3142a18c88ee0e60eadc72,e60607bc79bb4df6a5f7bd94a48fbfb7,51.348,316,22.57,0,316,0
scene-0097,1533151360296990,05f1813950084c13871068fd6ed04f56,8bffa17a673b477a899caae411eaaf99,43.498,316,23.96,0,316,0
scene-0097,1533151360296990,af40da57169749d587e242639dd2e390,68f7a0e3f2d5408f9dadb3a8a0d7006a,14.327,316,23.96,0,316,0
scene-0097,1533151360296990,136cbc143e3142a18c88ee0e60eadc72,904946d0d71243558565fb7adff1600e,54.099,316,23.96,0,316,0
scene-0097,1533151360296990,98f33e27cfd3404e9c5e5de36677382f,f060a9ed82014e9b8e4d7eb18e549308,34.427,0,0.0,19,0,18
scene-0097,1533151360796866,05f1813950084c13871068fd6ed04f56,56aa3b8dcbdb4ca4a71181d7847a07bd,45.522,316,25.41,0,316,0
scene-0097,1533151360796866,8b4f7da05bf84dda9bf54d350bf0a4d1,1445d43f377e4c46929c872ca5f2438c,37.136,0,0.0,18,0,18
scene-0097,1533151360796866,af40da57169749d587e242639dd2e390,a161ad82d34346f38377bdf40185f6bf,16.178,316,25.41,0,316,0
scene-0097,1533151360796866,98f33e27cfd3404e9c5e5de36677382f,f91cdf6e87de481599ea78c818b726bc,26.807,0,0.0,18,0,19
scene-0097,1533151360796866,136cbc143e3142a18c88ee0e60eadc72,e8029891e4134373ad11b06d3beab0bd,56.815,316,25.41,0,316,0
scene-0097,1533151361296735,50634ddfc9ce46f2887e04f5431598e2,890288d44f574afe9f2ae86d544dab00,37.074,0,0.0,18,0,18
scene-0097,1533151361296735,af40da57169749d587e242639dd2e390,4e49541efb5044078ec0a51051570106,18.063,316,26.72,0,316,0
scene-0097,1533151361296735,29fb83874896494abb00c5da29993780,0b9eecfeaf0c4cd7a4ce3d71e9c19f62,71.019,0,0.0,18,0,18
scene-0097,1533151361296735,136cbc143e3142a18c88ee0e60eadc72,4e83c9cd26014b98b8e3436ddfdeea77,59.311,316,26.72,0,316,0
scene-0097,1533151361296735,8b4f7da05bf84dda9bf54d350bf0a4d1,ef7c1521e26e4a8a8fc6beabeadce4fd,29.724,0,0.0,18,0,18
scene-0097,1533151361296735,05f1813950084c13871068fd6ed04f56,fb87c031805942729444fb931b090b67,47.616,316,26.72,0,316,0
scene-0097,1533151361797172,50634ddfc9ce46f2887e04f5431598e2,d2a0b0859cee4da483bf81301c35a772,29.139,0,0.0,18,0,18
scene-0097,1533151361797172,63b3e64339744b42a7058ee13aa8ae0c,47710cba02004f78ba5a9e6911f73dbe,61.149,0,0.0,18,0,18
scene-0097,1533151361797172,29fb83874896494abb00c5da29993780,0ff5a91771864f009c6fdce37e952cae,64.487,0,0.0,18,0,18
scene-0097,1533151361797172,05f1813950084c13871068fd6ed04f56,45ad28d46bbb4992b5167f8f36cddb52,49.61,316,27.98,0,316,0
scene-0097,1533151361797172,38a3bfbfff204fc3b099f08a16a6313a,d3f1001198ba48a88ebf8ec19984040f,41.344,0,0.0,18,0,18
scene-0097,1533151361797172,136cbc143e3142a18c88ee0e60eadc72,0aa1ebe5b0714d82bdb215adc1cf8a38,61.716,316,27.98,0,316,0
scene-0097,1533151361797172,af40da57169749d587e242639dd2e390,e4a75acca99f42bc94615a7373f9e434,20.089,316,27.98,0,316,0
scene-0097,1533151362297590,a6d3edafe1484cbcb24c8a40a3820243,f5b7c1801f9d40c1a415f83c468887ae,52.947,0,0.0,18,0,18
scene-0097,1533151362297590,50634ddfc9ce46f2887e04f5431598e2,0958db6a79bb4352a6c0a361b7760640,21.532,0,0.0,18,0,18
scene-0097,1533151362297590,38a3bfbfff204fc3b099f08a16a6313a,1d149dc2c45446f49cab9e1e3736684c,34.107,0,0.0,18,0,18
scene-0097,1533151362297590,05f1813950084c13871068fd6ed04f56,1e45f77c5f4a449f92ea26357f9e8dcb,51.526,316,29.23,0,316,0
scene-0097,1533151362297590,136cbc143e3142a18c88ee0e60eadc72,452bf4cf6f3246518b35147b860b99e7,64.044,316,29.23,0,316,0
scene-0097,1533151362297590,af40da57169749d587e242639dd2e390,4a1ae9abb7ca4fa69eaae544c91984de,21.98,316,29.23,0,316,0
scene-0097,1533151362297590,29fb83874896494abb00c5da29993780,116f8958c4614d00bdc788a962748a8d,57.811,0,0.0,18,0,18
scene-0097,1533151362297590,63b3e64339744b42a7058ee13aa8ae0c,d67e9c3b3fb2491dbffbaf50a676ceea,57.116,0,0.0,18,0,18
scene-0097,1533151362798029,a6d3edafe1484cbcb24c8a40a3820243,7aa6b766f2d4420ba485bfc1d69ec7cb,45.932,0,0.0,18,0,18
scene-0097,1533151362798029,af40da57169749d587e242639dd2e390,a3f9300965b349af960d387f68646805,24.136,316,30.57,0,307,0
scene-0097,1533151362798029,38a3bfbfff204fc3b099f08a16a6313a,ca48e3a79b514585b5d129c64f404ac6,27.174,0,0.0,18,0,18
scene-0097,1533151362798029,63b3e64339744b42a7058ee13aa8ae0c,01530a83214c408ba2184e3c0db1f81b,52.919,0,0.0,18,0,18
scene-0097,1533151362798029,136cbc143e3142a18c88ee0e60eadc72,1b4da3df80614a8d88be9638be606e02,66.18,316,30.57,0,307,0
scene-0097,1533151362798029,05f1813950084c13871068fd6ed04f56,83ff1caa13b942fba130c98bdf928054,53.644,316,30.57,0,307,0
scene-0097,1533151362798029,29fb83874896494abb00c5da29993780,24d87874563c436989b987eca8baf025,51.017,0,0.0,18,0,18
scene-0097,1533151363297902,a6d3edafe1484cbcb24c8a40a3820243,47e98a9a606a4dc1b209710f3fd6cfe5,38.376,0,0.0,18,0,18
scene-0097,1533151363297902,63b3e64339744b42a7058ee13aa8ae0c,08205bbdac314e408533d91d319279c4,48.538,0,0.0,18,0,18
scene-0097,1533151363297902,e29a1c4939af46968177644c057a77eb,8ccf5778245149bdaca7e0a47d6d9246,35.378,0,0.0,18,0,18
scene-0097,1533151363297902,af40da57169749d587e242639dd2e390,2ed5555f345d4dc2b1b6fac4a3de1088,26.171,307,32.03,0,301,0
scene-0097,1533151363297902,29fb83874896494abb00c5da29993780,4d5150e073dd4e4d89a11d56d76f4755,44.289,0,0.0,18,0,18
scene-0097,1533151363297902,05f1813950084c13871068fd6ed04f56,dfe7cf574268402b858692a8a717a348,55.573,307,32.03,0,301,0
scene-0097,1533151363297902,136cbc143e3142a18c88ee0e60eadc72,6b6047fc51204a299a31f79e5e43f95a,68.124,307,32.03,0,301,0
scene-0097,1533151363797794,29fb83874896494abb00c5da29993780,3daf1ae8e51743b2972df7732e7eb560,36.983,0,0.0,18,0,19
scene-0097,1533151363797794,05f1813950084c13871068fd6ed04f56,7b46ca29209049d8abd4258e9ed8f35a,57.374,301,33.33,0,275,0
scene-0097,1533151363797794,63b3e64339744b42a7058ee13aa8ae0c,2ee203842b184429a2009ffd3c13e799,44.034,0,0.0,18,0,18
scene-0097,1533151363797794,ba908e04189e42a0bb342f945aa2b470,7dc4382c69e64de6adc6643fc6c98ef3,51.531,0,0.0,18,0,18
scene-0097,1533151363797794,e29a1c4939af46968177644c057a77eb,cc19e35d42614161bfbfa7c219a93318,28.591,0,0.0,18,0,18
scene-0097,1533151363797794,a6d3edafe1484cbcb24c8a40a3820243,9619c20f448648738cb2fad288ce14bb,30.894,0,0.0,18,0,18
scene-0097,1533151363797794,af40da57169749d587e242639dd2e390,be9793311d2f4857bdb0c0aa53b126bf,28.181,301,33.33,0,275,0
scene-0097,1533151364298438,29fb83874896494abb00c5da29993780,8ec2d6016fcf4e38bb434a059c383427,30.483,0,0.0,19,0,19
scene-0097,1533151364298438,ba908e04189e42a0bb342f945aa2b470,15b5f97470ee468986ff341cd015428f,43.623,0,0.0,18,0,18
scene-0097,1533151364298438,af40da57169749d587e242639dd2e390,2a0b2b98d70c42df9819c082dc2a8d12,30.041,275,35.62,0,275,0
scene-0097,1533151364298438,05f1813950084c13871068fd6ed04f56,78f874dbffd94493acf9a467b3f296b3,59.05,275,35.62,0,275,0
scene-0097,1533151364298438,63b3e64339744b42a7058ee13aa8ae0c,d76aacd0cb254f018281d708d8b35110,39.336,0,0.0,18,0,18
scene-0097,1533151364298438,a6d3edafe1484cbcb24c8a40a3820243,ce7c7fc51e6e4221befceaaec7f00c10,23.186,0,0.0,18,0,18
scene-0098,1533151365547938,2e2208a908f042bcb021c30cc55c113c,b18f6492845d45e18f7994e5b8c6cdbd,39.859,265,37.22,0,265,0
scene-0098,1533151365547938,cbe6abfeedd7490a9ef277e8db18c4c2,27e9c4e76f9b4b2a9a29f919eca7bd47,56.32,265,37.22,0,265,0
scene-0098,1533151365547938,ff3415fdc94a49b28c6a0102f0166b31,0a83f98a1b9c4cadadff3c2b73cf3dab,26.935,265,37.22,0,265,0
scene-0098,1533151365547938,97048eda05124eb29f23e41620b06043,45d5974ef1df490e8adcd94260ceaf1a,65.881,265,37.22,0,265,0
scene-0098,1533151365547938,bfc1760d247d479d820ff1a80d555936,55eff7a9f6844b95bdaa596475627dea,69.159,265,37.22,0,265,0
scene-0098,1533151365547938,83be8b5746804e01902797d4c2fa06a7,8610f7dec38547069bd8b74d485267e8,34.343,265,37.22,0,265,0
scene-0098,1533151365547938,cf2f5859476946a09d3b327600fb53d8,dcaceb10a02f4045846dabccc76e1ced,76.545,265,37.22,0,265,0
scene-0098,1533151365547938,910a2cd35e0c4f37816f4f66b82febab,0485b2c278544191899e1d250c163f95,34.217,265,37.22,0,265,0
scene-0098,1533151365547938,79e96e427d5a41a5919e57b04c7779df,5c3a9fe8c51f400cb42ad04fb69b85cf,45.931,265,37.22,0,265,0
scene-0098,1533151365547938,cb554c3325d74f6b984ac12199c285cf,eb3bbb0c7fb94688b197d55b9d637d7b,22.936,265,37.22,0,265,0
scene-0098,1533151365547938,512c1efe174845e98fa4372f9b62c5f7,92149af0ed004d6ebaf724f67ba12b31,78.887,265,37.22,0,265,0
scene-0098,1533151365948266,97048eda05124eb29f23e41620b06043,2970c95726794aa3b8da4baee6d913bc,58.221,265,37.9,0,265,0
scene-0098,1533151365948266,910a2cd35e0c4f37816f4f66b82febab,e351aa10a1be40728eae04b5acc11ac5,35.269,265,37.9,0,265,0
scene-0098,1533151365948266,d202c2b52e624aad95a1fab17455fa9d,237f5ee714b3475e8f3c6fe068c404a1,52.476,265,37.9,0,265,0
scene-0098,1533151365948266,cf2f5859476946a09d3b327600fb53d8,9f4fef987f9f4e34b6749b3da57c4a46,72.383,265,37.9,0,265,0
scene-0098,1533151365948266,83be8b5746804e01902797d4c2fa06a7,dbbfd069736a4a8183300c56fca5f4d3,30.128,265,37.9,0,265,0
scene-0098,1533151365948266,2e2208a908f042bcb021c30cc55c113c,80d79d1f387c4df8b5e79c16719f0ebd,35.717,265,37.9,0,265,0
scene-0098,1533151365948266,bfc1760d247d479d820ff1a80d555936,af2694f69be6426e91fa04672d4f408e,61.069,265,37.9,0,265,0
scene-0098,1533151365948266,cbe6abfeedd7490a9ef277e8db18c4c2,ac7e7b0ee82f41198122766ea85600d7,48.766,265,37.9,0,265,0
scene-0098,1533151365948266,512c1efe174845e98fa4372f9b62c5f7,f6206252837544e092ca50b157006481,74.87,265,37.9,0,265,0
scene-0098,1533151365948266,79e96e427d5a41a5919e57b04c7779df,20720161b77145e4a653a62e9e5dfa2e,41.792,265,37.9,0,265,0
scene-0098,1533151365948266,ff3415fdc94a49b28c6a0102f0166b31,762f00021b8e4cae9fd40605ad64baac,22.827,265,37.9,0,265,0
scene-0098,1533151366448144,83be8b5746804e01902797d4c2fa06a7,8959ecb1162e4dd4a7eb351c75ac2762,24.744,265,38.54,0,265,0
scene-0098,1533151366448144,97048eda05124eb29f23e41620b06043,8436d6bb4a644403a20a215e1eec21b2,49.19,265,38.54,0,265,0
scene-0098,1533151366448144,495a62dde5b34a718843307902743325,a0300706137143de8d1ba6927593fb45,42.343,265,37.9,0,265,0
scene-0098,1533151366448144,d202c2b52e624aad95a1fab17455fa9d,744385d9fca3425caf921a72ef7ea445,41.848,265,38.54,0,265,0
scene-0098,1533151366448144,910a2cd35e0c4f37816f4f66b82febab,1f1a103c15b9497da8fbfd09abd2b7fd,36.55,265,38.54,0,265,0
scene-0098,1533151366448144,cf2f5859476946a09d3b327600fb53d8,9e5e586ec4e94517ae0af6e2ea9dfb3b,67.021,265,38.54,0,265,0
scene-0098,1533151366448144,512c1efe174845e98fa4372f9b62c5f7,df5463015c1542b3bf9ba9cb43f59d02,69.544,265,38.54,0,265,0
scene-0098,1533151366448144,cbe6abfeedd7490a9ef277e8db18c4c2,3ca148e0fee344b0bef96db3ef6797ce,40.24,265,38.54,0,265,0
scene-0098,1533151366448144,2e2208a908f042bcb021c30cc55c113c,32fe220ef9f640ea86d36e81471c3a0b,30.383,265,38.54,0,265,0
scene-0098,1533151366448144,79e96e427d5a41a5919e57b04c7779df,d046d167242248d497c66142490f6179,36.467,265,38.54,0,265,0
scene-0098,1533151366448144,ff3415fdc94a49b28c6a0102f0166b31,06c70845e08c4d3e9625fd24e98b8784,17.582,265,38.54,0,265,0
scene-0098,1533151366448144,bfc1760d247d479d820ff1a80d555936,886b2a81ce444189a1e9fdc510578338,51.018,265,38.54,0,265,0
scene-0098,1533151366948018,97048eda05124eb29f23e41620b06043,af4aa26215a444a38d2dfb35ccf91c7d,40.317,265,39.33,0,246,0
scene-0098,1533151366948018,d202c2b52e624aad95a1fab17455fa9d,7e07b53d83a74acfbd1aad3c2dbff2bb,31.403,265,39.33,0,246,0
scene-0098,1533151366948018,495a62dde5b34a718843307902743325,d8f966e7084640328104a3f7442f50e1,36.953,265,38.54,0,265,0
scene-0098,1533151366948018,cbe6abfeedd7490a9ef277e8db18c4c2,78cb20500ba34e5292287d05f67ed08f,31.216,265,39.33,0,246,0
scene-0098,1533151366948018,ff3415fdc94a49b28c6a0102f0166b31,e16dc195f8704273841a8ae01615eb2c,12.365,265,39.33,0,246,0
scene-0098,1533151366948018,83be8b5746804e01902797d4c2fa06a7,cf0aed3eaf9e4140b2ea5f7318fa26fc,19.355,265,39.33,0,246,0
scene-0098,1533151366948018,bfc1760d247d479d820ff1a80d555936,ce479adea24d49218a6ff99c38f8f240,41.281,265,39.33,0,246,0
scene-0098,1533151366948018,cf2f5859476946a09d3b327600fb53d8,963d2aba290b43dd80f0378c447bfbcb,61.597,265,39.33,0,246,0
scene-0098,1533151366948018,b7f849193b4b45869a2558a91f3b63ca,9360d59ed67d440c9132cc71ca909597,78.841,265,37.9,0,265,0
scene-0098,1533151366948018,910a2cd35e0c4f37816f4f66b82febab,9e80b00c536240f3b0025c3aa22bccd9,37.68,265,39.33,0,246,0
scene-0098,1533151366948018,79e96e427d5a41a5919e57b04c7779df,a364d77a57224c88848892422b625369,31.107,265,39.33,0,246,0
scene-0098,1533151366948018,512c1efe174845e98fa4372f9b62c5f7,8322bfc9286f4bf5a5032afe02ef8d83,64.165,265,39.33,0,246,0
scene-0098,1533151366948018,2e2208a908f042bcb021c30cc55c113c,493cb1bb6e06410b8436b21e113356f2,25.006,265,39.33,0,246,0
scene-0098,1533151367447873,97048eda05124eb29f23e41620b06043,65f9379457e049ba84e8e415a5dff3c7,31.773,246,39.99,0,182,0
scene-0098,1533151367447873,b7f849193b4b45869a2558a91f3b63ca,d942456e4bc24bc1a433047fcf8c90c1,79.753,265,38.54,0,265,0
scene-0098,1533151367447873,79e96e427d5a41a5919e57b04c7779df,f4c6204885df438ea5b5187ca96b2dd6,25.65,246,39.99,0,182,0
scene-0098,1533151367447873,ff3415fdc94a49b28c6a0102f0166b31,ab093814d7634a0f985c4e99104579ff,7.349,246,39.99,0,182,0
scene-0098,1533151367447873,cf2f5859476946a09d3b327600fb53d8,a7b109e0ca424d3699b29c879812e3dd,56.056,246,39.99,0,182,0
scene-0098,1533151367447873,512c1efe174845e98fa4372f9b62c5f7,4f5367bc2f0a4668a71656f3c84acfd6,58.68,246,39.99,0,182,0
scene-0098,1533151367447873,2e2208a908f042bcb021c30cc55c113c,86be1bdfece342b89db57a6942a4e990,19.619,246,39.99,0,182,0
scene-0098,1533151367447873,910a2cd35e0c4f37816f4f66b82febab,ac69ecb5751e47b0b3eb2d35e11f9b05,38.697,246,39.99,0,182,0
scene-0098,1533151367447873,d202c2b52e624aad95a1fab17455fa9d,d3484b0c2e1848689df5850f9d26b8c9,21.755,246,39.99,0,182,0
scene-0098,1533151367447873,83be8b5746804e01902797d4c2fa06a7,c3532f01d8e04d59ab45437a1e1190a8,13.924,246,39.99,0,182,0
scene-0098,1533151367447873,1ee8d250abaf4545aae4e09671463526,0372dd5b320741e280cfe47fab3355fb,49.913,265,37.9,0,265,0
scene-0098,1533151367447873,495a62dde5b34a718843307902743325,6a9f1f13aebc4e10b250ec69fc3e4820,31.459,265,39.33,0,246,0
scene-0098,1533151367947749,512c1efe174845e98fa4372f9b62c5f7,31a7c06b937f4e99b97903b1fee9b476,53.12,182,40.43,0,0,0
scene-0098,1533151367947749,e3a7975c878a4ee4b417838be02f9d29,d81890f32f574d83a704a8098d70020d,67.433,265,37.9,0,265,0
scene-0098,1533151367947749,1ee8d250abaf4545aae4e09671463526,6c957ffb976f4176a060c063672563de,44.28,265,38.54,0,265,0
scene-0098,1533151367947749,910a2cd35e0c4f37816f4f66b82febab,93b5cfe9020c470884a322f7880e1092,39.619,182,40.43,0,0,0
scene-0098,1533151367947749,83be8b5746804e01902797d4c2fa06a7,4b59da1fcb7443699e0cdafd24616b77,8.702,182,40.43,0,0,0
scene-0098,1533151367947749,2e2208a908f042bcb021c30cc55c113c,4d1ac7544d0a41b69f38a994c7691d6f,14.193,182,40.43,0,0,0
scene-0098,1533151367947749,79e96e427d5a41a5919e57b04c7779df,0585863f4bb54f3f8f3827b2cf78df6a,20.105,182,40.43,0,0,0
scene-0098,1533151367947749,b7f849193b4b45869a2558a91f3b63ca,4fa97785bcc14b99807d820899521df8,80.569,265,39.33,0,246,0
